trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2096F627189:2022-01-26T20:39:16Z,21:31:00,21:33:00,StopPoint:OCETGV INOUI-87182014,9,,0,0,
OCESN2096F627189:2022-01-26T20:39:16Z,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87212027,10,,1,0,
OCESN2096F629260:2022-01-26T20:39:16Z,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2096F629260:2022-01-26T20:39:16Z,16:13:00,16:16:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,16:35:00,16:38:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,17:10:00,17:13:00,StopPoint:OCETGV INOUI-87763029,3,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,17:50:00,18:04:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,19:37:00,19:46:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,20:13:00,20:15:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,20:36:00,20:38:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,21:00:00,21:03:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,21:31:00,21:33:00,StopPoint:OCETGV INOUI-87182014,9,,0,0,
OCESN2096F629260:2022-01-26T20:39:16Z,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87212027,10,,1,0,
OCESN2096F647647:2022-02-02T10:53:24Z,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2096F647647:2022-02-02T10:53:24Z,16:13:00,16:16:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,16:35:00,16:38:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,17:10:00,17:13:00,StopPoint:OCETGV INOUI-87763029,3,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,17:50:00,18:04:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,19:37:00,19:46:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,20:13:00,20:15:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,20:36:00,20:38:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,21:00:00,21:03:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,21:28:00,21:30:00,StopPoint:OCETGV INOUI-87182014,9,,0,0,
OCESN2096F647647:2022-02-02T10:53:24Z,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87212027,10,,1,0,
OCESN2202F522758:2022-01-26T20:39:16Z,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2202F522758:2022-01-26T20:39:16Z,08:51:00,08:51:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2202F647441:2022-02-03T20:24:11Z,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2202F647441:2022-02-03T20:24:11Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2202F689049:2022-01-26T20:39:16Z,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2202F689049:2022-01-26T20:39:16Z,08:51:00,08:51:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2202F712728:2022-02-03T20:24:11Z,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2202F712728:2022-02-03T20:24:11Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2203F516682:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F516682:2022-01-26T20:39:16Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,08:20:00,08:22:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,09:12:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F516682:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F518597:2022-02-02T10:53:24Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F518597:2022-02-02T10:53:24Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,08:21:00,08:23:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,09:12:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F518597:2022-02-02T10:53:24Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F522767:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F522767:2022-01-26T20:39:16Z,07:53:00,07:56:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,08:20:00,08:22:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,09:12:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F522767:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F535316:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F535316:2022-01-26T20:39:16Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,08:20:00,08:22:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,09:12:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F535316:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F553103:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F553103:2022-01-26T20:39:16Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,08:21:00,08:23:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,09:12:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F553103:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F553759:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F553759:2022-01-26T20:39:16Z,07:55:00,07:58:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,08:19:00,08:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,08:41:00,08:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,09:11:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F553759:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F568932:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F568932:2022-01-26T20:39:16Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,08:21:00,08:23:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,09:12:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F568932:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F569757:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F569757:2022-01-26T20:39:16Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,08:21:00,08:23:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,08:43:00,08:45:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,09:13:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F569757:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F570997:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F570997:2022-01-26T20:39:16Z,07:55:00,07:58:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,08:19:00,08:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,08:41:00,08:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,09:11:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F570997:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2203F656642:2022-01-26T20:39:16Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F656642:2022-01-26T20:39:16Z,07:54:00,07:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,08:19:00,08:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,08:41:00,08:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,09:11:00,09:23:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,10:19:00,10:22:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,11:00:00,11:06:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87775007,7,,0,0,
OCESN2203F656642:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,8,,1,0,
OCESN2204F512641:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F512641:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F512641:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F517292:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F517292:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,19:11:00,19:15:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F517292:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F518784:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F518784:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F518784:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F553478:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F553478:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F553478:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F569758:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F569758:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F569758:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F573348:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F573348:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,18:44:00,18:46:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,19:12:00,19:16:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F573348:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F628493:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F628493:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,18:44:00,18:47:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F628493:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F656806:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F656806:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,18:44:00,18:47:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F656806:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2204F692188:2022-01-26T20:39:16Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F692188:2022-01-26T20:39:16Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,2,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,3,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,18:44:00,18:47:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,19:08:00,19:12:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2204F692188:2022-01-26T20:39:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2208F535405:2022-02-03T20:24:11Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2208F535405:2022-02-03T20:24:11Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2208F535405:2022-02-03T20:24:11Z,10:20:00,10:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2208F569016:2022-01-26T20:39:16Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2208F569016:2022-01-26T20:39:16Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2208F569016:2022-01-26T20:39:16Z,10:20:00,10:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2208F569019:2022-01-26T20:39:16Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2208F569019:2022-01-26T20:39:16Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2208F569019:2022-01-26T20:39:16Z,10:20:00,10:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2208F638254:2022-01-26T20:39:16Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2208F638254:2022-01-26T20:39:16Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
